,CIDADE,LAT,LONG,AREA,QUARTOS,BANHEIRO,ESTACIONAMENTO,PISO,ANIMAL,MOBILIA,TAXA,ALUGUEL,IPTU,SEGURO,DESPESA_TOTAL
4703,0.0,-19.94903,-43.9226,88.0,3.0,2.0,1.0,3.0,0.0,1.0,320.0,1290.0,0.0,18.0,1628.0
4704,4.0,-23.51044,-46.64924,90.0,3.0,2.0,2.0,1.0,0.0,1.0,1800.0,2730.0,334.0,35.0,4899.0
4705,4.0,-23.54511,-46.60116,120.0,3.0,3.0,1.0,5.0,0.0,1.0,1656.0,3000.0,189.0,39.0,4884.0
4706,4.0,-23.50866,-46.62817,277.0,3.0,4.0,2.0,17.0,0.0,1.0,3000.0,7650.0,784.0,97.0,11530.0
4707,2.0,-30.00746,-51.22331,216.0,3.0,2.0,1.0,23.0,0.0,1.0,1400.0,3800.0,167.0,56.0,5423.0
4708,4.0,-23.51532,-46.61005,360.0,4.0,7.0,5.0,7.0,0.0,1.0,3900.0,3995.0,2504.0,51.0,10450.0
4709,0.0,-19.90399,-43.93103,110.0,2.0,4.0,2.0,5.0,0.0,1.0,690.0,2700.0,213.0,36.0,3639.0
4710,2.0,-30.00728,-51.21184,50.0,2.0,1.0,1.0,3.0,0.0,0.0,334.0,1300.0,16.0,19.0,1669.0
4711,4.0,-23.59303,-46.64513,98.0,2.0,2.0,2.0,24.0,0.0,0.0,1650.0,7500.0,400.0,96.0,9646.0
4712,4.0,-23.56547,-46.61494,190.0,3.0,3.0,3.0,4.0,1.0,0.0,2000.0,5000.0,667.0,64.0,7731.0
4713,4.0,-23.54364,-46.64667,35.0,1.0,1.0,1.0,9.0,0.0,1.0,239.0,2500.0,90.0,32.0,2861.0
4714,4.0,-23.52315,-46.63753,213.0,4.0,5.0,4.0,18.0,0.0,1.0,3900.0,9900.0,1084.0,126.0,15010.0
4715,3.0,-22.90011,-43.18497,100.0,3.0,2.0,1.0,7.0,1.0,1.0,1100.0,3000.0,190.0,39.0,4329.0
4716,4.0,-23.51405,-46.64449,240.0,4.0,4.0,4.0,5.0,0.0,1.0,2700.0,16000.0,1667.0,203.0,20570.0
4717,0.0,-19.92746,-43.92447,77.0,2.0,1.0,1.0,2.0,0.0,0.0,400.0,960.0,129.0,13.0,1502.0
4718,4.0,-23.50136,-46.61488,217.0,3.0,4.0,4.0,17.0,0.0,0.0,2400.0,14500.0,910.0,184.0,17990.0
4719,4.0,-23.52135,-46.61488,218.0,4.0,4.0,3.0,10.0,0.0,0.0,2347.0,8400.0,1105.0,107.0,11960.0
4720,4.0,-23.53059,-46.64928,31.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1040.0,0.0,14.0,1054.0
4721,4.0,-23.59063,-46.62292,380.0,4.0,7.0,7.0,15.0,0.0,1.0,6000.0,15000.0,2500.0,191.0,23690.0
4722,3.0,-22.9315,-43.16269,40.0,1.0,2.0,0.0,7.0,0.0,1.0,500.0,1800.0,53.0,24.0,2377.0
4723,4.0,-23.55161,-46.64487,48.0,1.0,1.0,1.0,12.0,0.0,0.0,766.0,3800.0,150.0,49.0,4765.0
4724,3.0,-22.92942,-43.1554,80.0,2.0,3.0,1.0,12.0,0.0,0.0,850.0,4500.0,0.0,58.0,5408.0
4725,4.0,-23.52836,-46.62193,38.0,2.0,1.0,0.0,5.0,0.0,0.0,577.0,3200.0,50.0,41.0,3868.0
4726,0.0,-19.91561,-43.93869,320.0,4.0,5.0,4.0,6.0,1.0,1.0,3480.0,5000.0,940.0,67.0,9487.0
4727,4.0,-23.52658,-46.63874,58.0,2.0,2.0,1.0,12.0,1.0,0.0,942.0,3400.0,71.0,44.0,4457.0
4728,3.0,-22.90576,-43.17551,210.0,4.0,5.0,2.0,2.0,0.0,1.0,2300.0,8000.0,850.0,104.0,11250.0
4729,2.0,-30.01626,-51.20156,50.0,2.0,1.0,1.0,5.0,0.0,1.0,188.0,1180.0,0.0,18.0,1386.0
4730,4.0,-23.56415,-46.61379,70.0,1.0,1.0,2.0,9.0,0.0,0.0,2150.0,7000.0,542.0,89.0,9781.0
4731,4.0,-23.52836,-46.60987,36.0,1.0,1.0,0.0,4.0,0.0,1.0,175.0,1275.0,0.0,5.0,1455.0
4732,0.0,-19.92114,-43.9363,92.0,3.0,2.0,1.0,1.0,0.0,1.0,220.0,1600.0,0.0,22.0,1842.0
4733,3.0,-22.94541,-43.17846,189.0,3.0,2.0,0.0,3.0,0.0,1.0,1371.0,4500.0,452.0,58.0,6381.0
4734,2.0,-30.01168,-51.21257,38.0,1.0,1.0,1.0,9.0,0.0,1.0,350.0,2500.0,42.0,37.0,2929.0
4735,4.0,-23.53989,-46.6426,351.0,3.0,4.0,2.0,17.0,1.0,0.0,2400.0,9500.0,1192.0,121.0,13210.0
4736,3.0,-22.91613,-43.15992,64.0,2.0,1.0,1.0,4.0,0.0,1.0,650.0,2700.0,120.0,35.0,3505.0
4737,4.0,-23.52048,-46.61736,31.0,1.0,1.0,1.0,11.0,0.0,1.0,478.0,2400.0,75.0,31.0,2984.0
4738,4.0,-23.50503,-46.60204,90.0,3.0,2.0,2.0,3.0,0.0,1.0,1100.0,2450.0,117.0,32.0,3699.0
4739,4.0,-23.50562,-46.62561,40.0,1.0,1.0,0.0,6.0,0.0,1.0,890.0,3463.0,0.0,32.0,4385.0
4740,4.0,-23.57931,-46.64099,180.0,3.0,4.0,4.0,4.0,0.0,1.0,4000.0,15000.0,1417.0,191.0,20610.0
4741,4.0,-23.51388,-46.6118,64.0,3.0,1.0,1.0,5.0,0.0,1.0,504.0,1500.0,53.0,20.0,2077.0
4742,4.0,-23.54293,-46.61513,190.0,3.0,4.0,3.0,1.0,0.0,1.0,2100.0,5500.0,525.0,70.0,8195.0
4743,3.0,-22.91787,-43.19105,180.0,4.0,5.0,3.0,4.0,0.0,1.0,1200.0,10000.0,725.0,129.0,12050.0
4744,4.0,-23.59634,-46.61658,73.0,1.0,1.0,0.0,8.0,0.0,0.0,864.0,3000.0,57.0,39.0,3960.0
4745,4.0,-23.5457,-46.62713,64.0,2.0,2.0,2.0,4.0,0.0,1.0,404.0,2600.0,75.0,33.0,3112.0
4746,4.0,-23.58412,-46.62383,65.0,3.0,1.0,1.0,6.0,0.0,1.0,461.0,2530.0,90.0,33.0,3114.0
4747,4.0,-23.55605,-46.63932,400.0,4.0,5.0,4.0,7.0,0.0,1.0,3240.0,12800.0,1345.0,163.0,17550.0
4748,4.0,-23.59343,-46.6389,48.0,2.0,1.0,1.0,6.0,1.0,0.0,582.0,5470.0,8.0,70.0,6130.0
4749,4.0,-23.53806,-46.61835,40.0,1.0,1.0,1.0,14.0,1.0,1.0,642.0,1700.0,20.0,22.0,2384.0
4750,2.0,-30.00399,-51.21337,61.0,2.0,1.0,0.0,3.0,1.0,1.0,400.0,1445.0,0.0,22.0,1867.0
4751,3.0,-22.92486,-43.18891,85.0,2.0,1.0,0.0,1.0,0.0,1.0,460.0,1700.0,58.0,22.0,2240.0
4752,4.0,-23.57263,-46.60584,347.0,4.0,5.0,4.0,5.0,0.0,0.0,3500.0,12000.0,1500.0,153.0,17150.0
4753,3.0,-22.90162,-43.15295,25.0,1.0,1.0,0.0,2.0,0.0,1.0,250.0,540.0,0.0,7.0,797.0
4754,3.0,-22.91267,-43.19918,85.0,2.0,2.0,1.0,2.0,0.0,1.0,1140.0,3600.0,363.0,47.0,5150.0
4755,4.0,-23.51556,-46.6059,103.0,3.0,3.0,2.0,3.0,0.0,0.0,1310.0,6500.0,448.0,83.0,8341.0
4756,4.0,-23.54129,-46.60659,42.0,1.0,1.0,1.0,9.0,0.0,1.0,600.0,3600.0,125.0,46.0,4371.0
4757,4.0,-23.55246,-46.60788,100.0,3.0,2.0,1.0,12.0,0.0,1.0,700.0,1946.0,0.0,7.0,2653.0
4758,4.0,-23.52361,-46.60722,111.0,1.0,2.0,2.0,9.0,0.0,1.0,1400.0,8000.0,466.0,102.0,9968.0
4759,2.0,-30.03345,-51.21907,40.0,1.0,1.0,1.0,2.0,0.0,0.0,300.0,1500.0,23.0,22.0,1845.0
4760,1.0,-22.89689,-47.05059,92.0,3.0,2.0,3.0,1.0,0.0,0.0,752.0,2525.0,0.0,32.0,3309.0
4761,3.0,-22.94047,-43.18216,480.0,5.0,6.0,4.0,3.0,0.0,1.0,3236.0,8000.0,1600.0,104.0,12940.0
4762,0.0,-19.93579,-43.94817,55.0,2.0,2.0,2.0,3.0,0.0,1.0,670.0,2000.0,177.0,27.0,2874.0
4763,0.0,-19.93688,-43.93921,24.0,1.0,1.0,1.0,7.0,1.0,1.0,157.0,1200.0,0.0,16.0,1373.0
4764,3.0,-22.93072,-43.17581,80.0,2.0,1.0,0.0,9.0,0.0,1.0,500.0,1600.0,158.0,21.0,2279.0
4765,4.0,-23.52002,-46.6438,230.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,2500.0,500.0,32.0,3032.0
4766,2.0,-30.03906,-51.2205,72.0,2.0,1.0,0.0,1.0,0.0,1.0,200.0,1200.0,67.0,18.0,1485.0
4767,2.0,-30.00067,-51.22552,90.0,2.0,1.0,0.0,1.0,0.0,1.0,300.0,1353.0,77.0,20.0,1750.0
4768,0.0,-19.91598,-43.93692,22.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,700.0,0.0,10.0,710.0
4769,4.0,-23.59666,-46.62351,455.0,4.0,5.0,4.0,5.0,0.0,1.0,8500.0,19500.0,3334.0,248.0,31580.0
4770,4.0,-23.595,-46.62293,140.0,3.0,2.0,1.0,6.0,1.0,1.0,1740.0,2400.0,340.0,31.0,4511.0
4771,0.0,-19.90117,-43.94315,23.0,1.0,1.0,1.0,7.0,0.0,1.0,144.0,1300.0,132.0,18.0,1594.0
4772,2.0,-30.02577,-51.20953,46.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1070.0,56.0,16.0,1142.0
4773,1.0,-22.91522,-47.05847,70.0,1.0,1.0,1.0,2.0,0.0,0.0,460.0,2350.0,6.0,30.0,2846.0
4774,1.0,-22.90158,-47.05138,55.0,1.0,1.0,0.0,5.0,0.0,1.0,473.0,500.0,17.0,7.0,997.0
4775,4.0,-23.53809,-46.63779,91.0,2.0,1.0,1.0,1.0,0.0,1.0,615.0,1750.0,90.0,23.0,2478.0
4776,4.0,-23.59404,-46.61058,50.0,1.0,1.0,0.0,1.0,0.0,1.0,600.0,1300.0,0.0,17.0,1917.0
4777,1.0,-22.91251,-47.05505,52.0,2.0,1.0,1.0,7.0,0.0,1.0,248.0,980.0,77.0,13.0,1318.0
4778,3.0,-22.91094,-43.16932,100.0,3.0,1.0,1.0,1.0,0.0,1.0,1700.0,3000.0,250.0,39.0,4989.0
4779,4.0,-23.50984,-46.62799,160.0,4.0,3.0,3.0,3.0,0.0,1.0,1600.0,7000.0,542.0,89.0,9231.0
4780,1.0,-22.89223,-47.05846,137.0,3.0,2.0,1.0,4.0,0.0,1.0,1500.0,1800.0,250.0,23.0,3573.0
4781,2.0,-30.01634,-51.20635,42.0,1.0,1.0,0.0,2.0,0.0,1.0,250.0,1200.0,27.0,18.0,1495.0
4782,3.0,-22.94824,-43.17158,90.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,2000.0,0.0,31.0,2031.0
4783,3.0,-22.90349,-43.1564,30.0,1.0,1.0,0.0,9.0,0.0,0.0,550.0,1854.0,0.0,11.0,2415.0
4784,4.0,-23.56554,-46.61704,254.0,4.0,4.0,3.0,7.0,0.0,0.0,1300.0,6780.0,478.0,86.0,8644.0
4785,4.0,-23.54156,-46.64851,40.0,1.0,1.0,1.0,5.0,1.0,1.0,700.0,3600.0,180.0,46.0,4526.0
4786,3.0,-22.93551,-43.1792,130.0,4.0,2.0,1.0,2.0,1.0,0.0,700.0,3300.0,145.0,43.0,4188.0
4787,1.0,-22.89217,-47.06002,128.0,3.0,3.0,2.0,1.0,0.0,1.0,1236.0,2650.0,682.0,34.0,4602.0
4788,1.0,-22.90578,-47.05993,42.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,690.0,12.0,9.0,711.0
4789,1.0,-22.90757,-47.05613,140.0,3.0,3.0,2.0,8.0,0.0,1.0,900.0,2370.0,0.0,31.0,3301.0
4790,4.0,-23.52661,-46.61066,46.0,1.0,1.0,0.0,3.0,0.0,1.0,100.0,1600.0,0.0,21.0,1721.0
4791,1.0,-22.90622,-47.06542,50.0,2.0,1.0,1.0,3.0,0.0,1.0,300.0,1170.0,0.0,15.0,1485.0
4792,4.0,-23.58778,-46.63894,54.0,1.0,1.0,1.0,13.0,1.0,1.0,1484.0,4130.0,250.0,53.0,5917.0
4793,4.0,-23.58707,-46.60541,40.0,1.0,1.0,1.0,13.0,0.0,1.0,584.0,3200.0,95.0,41.0,3920.0
4794,4.0,-23.57573,-46.62168,50.0,2.0,1.0,1.0,5.0,0.0,1.0,570.0,1100.0,0.0,14.0,1684.0
4795,4.0,-23.57921,-46.63928,75.0,3.0,1.0,1.0,1.0,1.0,1.0,475.0,1800.0,0.0,23.0,2298.0
4796,4.0,-23.55119,-46.61313,308.0,4.0,4.0,3.0,1.0,0.0,1.0,4780.0,15000.0,1917.0,191.0,21890.0
4797,4.0,-23.551,-46.64556,50.0,1.0,1.0,1.0,8.0,1.0,0.0,2204.0,3700.0,209.0,47.0,6160.0
4798,4.0,-23.54146,-46.61896,540.0,4.0,5.0,5.0,13.0,0.0,1.0,3414.0,5100.0,2236.0,65.0,10820.0
4799,4.0,-23.51533,-46.63204,70.0,3.0,2.0,1.0,3.0,0.0,1.0,380.0,1290.0,92.0,17.0,1779.0
4800,1.0,-22.89262,-47.0682,130.0,3.0,2.0,2.0,4.0,0.0,0.0,1150.0,2800.0,184.0,36.0,4170.0
4801,4.0,-23.50883,-46.62047,60.0,2.0,2.0,1.0,11.0,1.0,0.0,1158.0,5500.0,150.0,70.0,6878.0
4802,3.0,-22.942,-43.17002,45.0,1.0,1.0,0.0,4.0,1.0,0.0,450.0,4500.0,80.0,58.0,5088.0
4803,0.0,-19.9017,-43.94329,60.0,2.0,1.0,1.0,1.0,0.0,1.0,467.0,750.0,78.0,10.0,1305.0
4804,4.0,-23.56643,-46.62885,340.0,5.0,4.0,2.0,7.0,0.0,1.0,220000.0,12000.0,1000.0,153.0,233200.0
4805,2.0,-30.01328,-51.21164,58.0,2.0,1.0,0.0,2.0,0.0,1.0,299.0,750.0,30.0,11.0,1090.0
4806,4.0,-23.57793,-46.62091,195.0,4.0,3.0,3.0,7.0,1.0,1.0,2600.0,10000.0,1336.0,127.0,14060.0
4807,4.0,-23.56723,-46.62964,100.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,3000.0,0.0,39.0,3039.0
4808,1.0,-22.91984,-47.05077,54.0,2.0,1.0,1.0,3.0,0.0,1.0,286.0,999.0,23.0,13.0,1321.0
4809,0.0,-19.93955,-43.9322,55.0,2.0,1.0,1.0,3.0,0.0,1.0,270.0,1300.0,85.0,18.0,1673.0
4810,4.0,-23.5217,-46.64245,48.0,1.0,1.0,2.0,1.0,0.0,0.0,1966.0,3550.0,486.0,45.0,6047.0
4811,4.0,-23.56412,-46.62975,58.0,2.0,1.0,1.0,6.0,0.0,1.0,850.0,1700.0,165.0,22.0,2737.0
4812,4.0,-23.54492,-46.63534,200.0,3.0,4.0,3.0,19.0,0.0,0.0,2247.0,8500.0,1000.0,33.0,11780.0
4813,1.0,-22.90435,-47.05904,77.0,3.0,1.0,2.0,3.0,0.0,1.0,486.0,1500.0,49.0,20.0,2055.0
4814,0.0,-19.9307,-43.94006,72.0,2.0,1.0,1.0,9.0,0.0,1.0,421.0,1200.0,83.0,16.0,1720.0
4815,4.0,-23.58097,-46.60369,50.0,2.0,1.0,2.0,8.0,1.0,1.0,504.0,1800.0,59.0,23.0,2386.0
4816,3.0,-22.91018,-43.17431,95.0,2.0,2.0,1.0,11.0,0.0,1.0,1024.0,3000.0,28120.0,39.0,32180.0
4817,4.0,-23.57608,-46.6446,130.0,3.0,2.0,0.0,1.0,0.0,0.0,550.0,4800.0,215.0,61.0,5626.0
4818,3.0,-22.90799,-43.16039,30.0,1.0,1.0,0.0,6.0,1.0,1.0,500.0,700.0,0.0,10.0,1210.0
4819,4.0,-23.50809,-46.6008,300.0,4.0,3.0,4.0,9.0,0.0,1.0,2400.0,15000.0,0.0,191.0,17590.0
4820,3.0,-22.9198,-43.15752,95.0,3.0,2.0,1.0,3.0,0.0,1.0,1000.0,2245.0,268.0,29.0,3542.0
4821,4.0,-23.50456,-46.64966,80.0,3.0,1.0,1.0,1.0,0.0,1.0,620.0,1750.0,0.0,23.0,2393.0
4822,4.0,-23.51297,-46.64645,310.0,3.0,3.0,2.0,16.0,1.0,1.0,2720.0,15000.0,846.0,191.0,18760.0
4823,2.0,-30.03472,-51.20933,170.0,3.0,2.0,0.0,3.0,0.0,0.0,1750.0,1000.0,165.0,15.0,2930.0
4824,3.0,-22.94369,-43.17025,46.0,2.0,1.0,0.0,9.0,1.0,1.0,550.0,820.0,0.0,11.0,1381.0
4825,3.0,-22.93443,-43.16645,97.0,3.0,2.0,0.0,5.0,0.0,1.0,900.0,2734.0,270.0,36.0,3940.0
4826,4.0,-23.58486,-46.60745,130.0,3.0,2.0,1.0,4.0,1.0,0.0,1134.0,7900.0,386.0,101.0,9521.0
4827,3.0,-22.94815,-43.15413,30.0,1.0,1.0,0.0,2.0,1.0,1.0,350.0,1140.0,0.0,15.0,1505.0
4828,4.0,-23.52864,-46.64898,40.0,1.0,1.0,1.0,11.0,1.0,1.0,390.0,2600.0,96.0,35.0,3121.0
4829,4.0,-23.5029,-46.63328,90.0,3.0,2.0,2.0,6.0,1.0,0.0,890.0,2100.0,150.0,27.0,3167.0
4830,4.0,-23.58387,-46.61561,89.0,2.0,2.0,2.0,8.0,0.0,0.0,1440.0,7700.0,351.0,98.0,9589.0
4831,4.0,-23.5947,-46.63624,240.0,3.0,3.0,5.0,1.0,0.0,1.0,3000.0,3500.0,0.0,45.0,6545.0
4832,4.0,-23.50476,-46.60971,106.0,3.0,2.0,0.0,6.0,0.0,1.0,1139.0,2430.0,0.0,31.0,3600.0
4833,4.0,-23.59289,-46.64135,80.0,2.0,1.0,1.0,18.0,1.0,1.0,550.0,1500.0,167.0,20.0,2237.0
4834,4.0,-23.56056,-46.63467,22.0,1.0,1.0,1.0,25.0,0.0,1.0,471.0,2200.0,55.0,28.0,2754.0
4835,4.0,-23.58616,-46.64469,141.0,4.0,3.0,2.0,3.0,0.0,1.0,1500.0,4010.0,542.0,51.0,6103.0
4836,4.0,-23.57622,-46.64336,105.0,4.0,2.0,2.0,3.0,0.0,1.0,1659.0,6500.0,400.0,83.0,8642.0
4837,4.0,-23.56154,-46.61785,70.0,3.0,1.0,1.0,2.0,0.0,1.0,380.0,1290.0,180.0,17.0,1867.0
4838,4.0,-23.50423,-46.64714,200.0,3.0,2.0,1.0,8.0,0.0,1.0,1500.0,8000.0,42.0,102.0,9644.0
4839,1.0,-22.89778,-47.06265,62.0,2.0,1.0,0.0,1.0,0.0,1.0,280.0,709.0,22.0,9.0,1020.0
4840,4.0,-23.59713,-46.6232,74.0,2.0,3.0,2.0,24.0,0.0,1.0,450.0,3200.0,40.0,41.0,3731.0
4841,3.0,-22.92972,-43.16736,333.0,5.0,4.0,3.0,5.0,0.0,1.0,2100.0,7000.0,1000.0,91.0,10190.0
4842,4.0,-23.54502,-46.62858,70.0,1.0,1.0,1.0,10.0,0.0,0.0,469.0,3590.0,83.0,46.0,4188.0
4843,3.0,-22.93562,-43.15238,120.0,3.0,2.0,2.0,1.0,0.0,0.0,1790.0,5500.0,509.0,71.0,7870.0
4844,2.0,-30.03961,-51.20876,35.0,1.0,1.0,0.0,1.0,0.0,1.0,100.0,960.0,75.0,15.0,1150.0
4845,3.0,-22.93097,-43.16239,67.0,2.0,1.0,0.0,4.0,0.0,1.0,810.0,1529.0,80.0,17.0,2436.0
4846,4.0,-23.56994,-46.6291,220.0,4.0,3.0,4.0,11.0,0.0,0.0,1800.0,3000.0,1000.0,39.0,5839.0
4847,1.0,-22.91842,-47.05838,80.0,3.0,2.0,2.0,17.0,0.0,1.0,560.0,2500.0,175.0,32.0,3267.0
4848,4.0,-23.5358,-46.60616,57.0,1.0,1.0,1.0,5.0,0.0,1.0,769.0,4800.0,194.0,61.0,5824.0
4849,3.0,-22.91356,-43.17741,60.0,1.0,1.0,0.0,5.0,0.0,1.0,500.0,750.0,100.0,10.0,1360.0
4850,1.0,-22.91154,-47.0586,87.0,3.0,2.0,1.0,12.0,0.0,0.0,870.0,1450.0,100.0,19.0,2439.0
4851,4.0,-23.58765,-46.60904,70.0,1.0,1.0,1.0,12.0,0.0,0.0,1000.0,3500.0,171.0,45.0,4716.0
4852,4.0,-23.57169,-46.61906,140.0,3.0,3.0,1.0,1.0,0.0,1.0,1144.0,1360.0,256.0,18.0,2778.0
4853,0.0,-19.91635,-43.92314,80.0,3.0,2.0,1.0,7.0,0.0,1.0,820.0,2000.0,152.0,27.0,2999.0
4854,4.0,-23.5742,-46.6018,108.0,3.0,2.0,2.0,12.0,1.0,1.0,900.0,2900.0,202.0,37.0,4039.0
4855,4.0,-23.57258,-46.63117,60.0,3.0,1.0,1.0,15.0,0.0,0.0,556.0,2200.0,4.0,31.0,2791.0
4856,4.0,-23.59737,-46.61533,30.0,1.0,1.0,1.0,14.0,1.0,0.0,460.0,3500.0,100.0,45.0,4105.0
4857,4.0,-23.57317,-46.60965,110.0,3.0,3.0,2.0,2.0,0.0,0.0,1000.0,3800.0,192.0,49.0,5041.0
4858,3.0,-22.90047,-43.16123,70.0,2.0,1.0,1.0,5.0,0.0,0.0,843.0,1100.0,84.0,15.0,2042.0
4859,4.0,-23.58832,-46.61075,360.0,3.0,5.0,4.0,22.0,0.0,1.0,2330.0,3635.0,1644.0,47.0,7656.0
4860,4.0,-23.52881,-46.64847,270.0,3.0,4.0,3.0,10.0,0.0,1.0,3809.0,7900.0,1792.0,101.0,13600.0
4861,3.0,-22.94336,-43.17554,86.0,2.0,2.0,1.0,1.0,1.0,0.0,1500.0,5500.0,375.0,71.0,7446.0
4862,4.0,-23.51945,-46.60925,100.0,3.0,4.0,2.0,6.0,1.0,1.0,1380.0,3000.0,470.0,39.0,4889.0
4863,4.0,-23.59402,-46.64565,30.0,1.0,1.0,1.0,10.0,0.0,0.0,574.0,1850.0,0.0,24.0,2448.0
4864,4.0,-23.58284,-46.62884,146.0,3.0,4.0,3.0,20.0,0.0,0.0,1540.0,10000.0,667.0,127.0,12330.0
4865,0.0,-19.92618,-43.92287,100.0,3.0,3.0,1.0,1.0,0.0,1.0,350.0,1600.0,120.0,22.0,2092.0
4866,3.0,-22.9448,-43.15929,185.0,3.0,2.0,1.0,3.0,0.0,1.0,2488.0,6900.0,0.0,89.0,9477.0
4867,4.0,-23.57275,-46.61572,300.0,3.0,5.0,2.0,7.0,0.0,1.0,0.0,4600.0,609.0,70.0,5279.0
4868,4.0,-23.55284,-46.61802,110.0,1.0,3.0,2.0,6.0,0.0,1.0,1500.0,8000.0,417.0,102.0,10020.0
4869,4.0,-23.58551,-46.60167,210.0,3.0,3.0,3.0,17.0,0.0,1.0,2300.0,7000.0,717.0,89.0,10110.0
4870,0.0,-19.90133,-43.9306,42.0,2.0,1.0,1.0,4.0,0.0,1.0,175.0,690.0,63.0,10.0,938.0
4871,1.0,-22.90216,-47.06812,329.0,4.0,2.0,2.0,9.0,0.0,1.0,2040.0,6300.0,420.0,80.0,8840.0
4872,4.0,-23.57403,-46.61091,44.0,1.0,1.0,0.0,1.0,0.0,1.0,100.0,1400.0,0.0,18.0,1518.0
4873,3.0,-22.90257,-43.15598,90.0,3.0,2.0,1.0,2.0,1.0,0.0,1000.0,3800.0,310.0,49.0,5159.0
4874,4.0,-23.59432,-46.61978,90.0,2.0,1.0,0.0,2.0,0.0,1.0,622.0,2150.0,212.0,28.0,3012.0
4875,2.0,-30.04373,-51.21698,55.0,2.0,1.0,0.0,19.0,0.0,1.0,500.0,1200.0,84.0,18.0,1802.0
4876,0.0,-19.93145,-43.93975,90.0,3.0,2.0,0.0,8.0,1.0,1.0,630.0,4200.0,150.0,56.0,5036.0
4877,4.0,-23.50567,-46.61574,85.0,3.0,1.0,2.0,6.0,0.0,1.0,955.0,1900.0,270.0,25.0,3150.0
4878,4.0,-23.50348,-46.64438,255.0,4.0,4.0,3.0,13.0,0.0,0.0,0.0,11900.0,0.0,151.0,12050.0
4879,3.0,-22.93102,-43.1585,32.0,1.0,1.0,0.0,8.0,0.0,1.0,574.0,1400.0,66.0,19.0,2059.0
4880,0.0,-19.90704,-43.94209,29.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1100.0,8.0,15.0,1123.0
4881,4.0,-23.57898,-46.64684,48.0,1.0,1.0,1.0,15.0,0.0,0.0,487.0,3000.0,142.0,39.0,3668.0
4882,0.0,-19.92412,-43.94988,45.0,1.0,1.0,1.0,3.0,1.0,0.0,300.0,3000.0,0.0,40.0,3340.0
4883,3.0,-22.93396,-43.19836,153.0,3.0,2.0,1.0,2.0,0.0,1.0,1500.0,2550.0,157.0,33.0,4240.0
4884,3.0,-22.91204,-43.19311,120.0,3.0,2.0,1.0,2.0,0.0,1.0,1260.0,2200.0,0.0,29.0,3489.0
4885,4.0,-23.56556,-46.63902,33.0,1.0,1.0,0.0,3.0,0.0,1.0,350.0,1650.0,0.0,21.0,2021.0
4886,4.0,-23.59794,-46.61151,180.0,4.0,4.0,2.0,10.0,0.0,1.0,1900.0,5500.0,507.0,70.0,7977.0
4887,1.0,-22.9047,-47.06882,84.0,3.0,1.0,1.0,3.0,0.0,1.0,950.0,1200.0,147.0,16.0,2313.0
4888,4.0,-23.56727,-46.61074,73.0,3.0,2.0,1.0,12.0,0.0,1.0,923.0,2700.0,171.0,35.0,3829.0
4889,4.0,-23.54489,-46.60776,50.0,1.0,2.0,1.0,9.0,1.0,0.0,850.0,3000.0,210.0,39.0,4099.0
4890,4.0,-23.51856,-46.63626,40.0,1.0,1.0,1.0,5.0,1.0,1.0,603.0,4320.0,181.0,55.0,5159.0
4891,4.0,-23.54767,-46.63527,216.0,3.0,4.0,4.0,7.0,0.0,0.0,2300.0,15000.0,900.0,191.0,18390.0
4892,4.0,-23.52432,-46.61474,44.0,1.0,1.0,1.0,8.0,0.0,1.0,480.0,2300.0,70.0,30.0,2880.0
4893,0.0,-19.91595,-43.9248,120.0,3.0,2.0,2.0,1.0,1.0,1.0,318.0,1700.0,331.0,23.0,2372.0
4894,2.0,-30.00866,-51.20215,150.0,3.0,3.0,2.0,10.0,0.0,0.0,1300.0,8900.0,250.0,130.0,10580.0
4895,4.0,-23.58093,-46.60055,136.0,3.0,2.0,3.0,12.0,0.0,0.0,1400.0,2500.0,325.0,32.0,4257.0
4896,2.0,-30.02126,-51.20837,54.0,1.0,1.0,0.0,2.0,0.0,1.0,400.0,1000.0,25.0,15.0,1440.0
4897,4.0,-23.57047,-46.61835,100.0,2.0,1.0,1.0,5.0,0.0,0.0,1400.0,3800.0,234.0,49.0,5483.0
4898,4.0,-23.5615,-46.61817,50.0,2.0,1.0,1.0,1.0,0.0,1.0,496.0,1200.0,0.0,16.0,1712.0
4899,3.0,-22.93673,-43.19383,125.0,3.0,2.0,1.0,5.0,0.0,0.0,1460.0,3500.0,295.0,46.0,5301.0
4900,3.0,-22.94449,-43.18109,28.0,1.0,1.0,0.0,1.0,0.0,1.0,450.0,1870.0,0.0,25.0,2345.0
4901,2.0,-30.03945,-51.22678,78.0,2.0,1.0,0.0,3.0,0.0,1.0,280.0,1480.0,32.0,22.0,1814.0
4902,2.0,-30.04274,-51.22801,46.0,1.0,1.0,0.0,6.0,0.0,1.0,345.0,850.0,27.0,13.0,1235.0
